TOPIC	HIT_ID	WORKER_ID	DOC_ID	TRUTH	LABEL
20004	x0009	worker121	document1642	-1	1
20004	x0009	worker121	document1643	-1	1
20004	x0009	worker121	document1644	-1	0
20004	x0009	worker121	document1645	1	0
20004	x0009	worker121	document1646	-1	0
20004	x0009	worker122	document1642	-1	0
20004	x0009	worker122	document1643	-1	1
20004	x0009	worker122	document1644	-1	0
20004	x0009	worker122	document1645	1	1
20004	x0009	worker122	document1646	-1	0
20004	x0010	worker102	document1647	-1	0
20004	x0010	worker102	document1648	-1	0
20004	x0010	worker102	document1649	-1	0
20004	x0010	worker102	document1650	-1	0
20004	x0010	worker102	document1651	-1	0
20004	x0010	worker113	document1648	-1	1
20004	x0010	worker123	document1647	-1	0
20004	x0010	worker123	document1648	-1	1
20004	x0010	worker123	document1649	-1	1
20004	x0010	worker123	document1650	-1	0
20004	x0010	worker123	document1651	-1	1
20004	x0010	worker124	document1647	-1	1
20004	x0010	worker124	document1648	-1	1
20004	x0010	worker124	document1649	-1	0
20004	x0010	worker124	document1650	-1	1
20004	x0010	worker124	document1651	-1	1
20004	x0010	worker32	document1647	-1	1
20004	x0010	worker32	document1648	-1	0
20004	x0010	worker32	document1649	-1	1
20004	x0010	worker32	document1650	-1	1
20004	x0010	worker32	document1651	-1	0
20004	x0011	worker100	document1652	-1	1
20004	x0011	worker101	document1652	-1	1
20004	x0011	worker101	document1653	-1	1
20004	x0011	worker101	document1654	0	1
20004	x0011	worker101	document1655	-1	1
20004	x0011	worker101	document1656	-1	1
20004	x0011	worker102	document1652	-1	0
20004	x0011	worker102	document1653	-1	0
20004	x0011	worker102	document1654	0	0
20004	x0011	worker102	document1655	-1	0
20004	x0011	worker102	document1656	-1	0
20004	x0011	worker108	document1652	-1	1
20004	x0011	worker108	document1653	-1	1
20004	x0011	worker108	document1654	0	1
20004	x0011	worker108	document1655	-1	1
20004	x0011	worker108	document1656	-1	1
20004	x0011	worker125	document1652	-1	0
20004	x0011	worker125	document1653	-1	1
20004	x0011	worker125	document1654	0	1
20004	x0011	worker125	document1655	-1	1
20004	x0011	worker125	document1656	-1	0
20004	x0011	worker126	document1652	-1	0
20004	x0011	worker126	document1653	-1	1
20004	x0011	worker126	document1654	0	0
20004	x0011	worker126	document1655	-1	1
20004	x0011	worker126	document1656	-1	1
20004	x0012	worker101	document1657	-1	1
20004	x0012	worker101	document1658	-1	1
20004	x0012	worker101	document1659	-1	1
20004	x0012	worker101	document1660	-1	1
20004	x0012	worker101	document1661	-1	1
20004	x0012	worker102	document1657	-1	0
20004	x0012	worker102	document1658	-1	0
20004	x0012	worker102	document1659	-1	0
20004	x0012	worker102	document1660	-1	0
20004	x0012	worker102	document1661	-1	0
20004	x0012	worker105	document1658	-1	1
20004	x0012	worker105	document1659	-1	1
20004	x0012	worker105	document1660	-1	1
20004	x0012	worker105	document1661	-1	1
20004	x0012	worker108	document1657	-1	1
20004	x0012	worker108	document1658	-1	1
20004	x0012	worker108	document1659	-1	1
20004	x0012	worker108	document1660	-1	1
20004	x0012	worker108	document1661	-1	1
20004	x0012	worker127	document1657	-1	0
20004	x0012	worker127	document1658	-1	0
20004	x0012	worker127	document1659	-1	1
20004	x0012	worker127	document1660	-1	1
20004	x0012	worker127	document1661	-1	1
20004	x0013	worker102	document1662	1	0
20004	x0013	worker102	document1663	-1	0
20004	x0013	worker102	document1664	-1	0
20004	x0013	worker102	document1665	-1	0
20004	x0013	worker102	document1666	-1	0
20004	x0013	worker117	document1662	1	1
20004	x0013	worker117	document1663	-1	1
20004	x0013	worker117	document1664	-1	1
20004	x0013	worker117	document1665	-1	1
20004	x0013	worker117	document1666	-1	0
20004	x0013	worker118	document1662	1	1
20004	x0013	worker118	document1663	-1	1
20004	x0013	worker118	document1664	-1	1
20004	x0013	worker118	document1665	-1	1
20004	x0013	worker118	document1666	-1	1
20004	x0013	worker121	document1662	1	0
20004	x0013	worker121	document1663	-1	0
20004	x0013	worker121	document1664	-1	0
20004	x0013	worker121	document1665	-1	0
20004	x0013	worker121	document1666	-1	0
20004	x0013	worker25	document1662	1	1
20004	x0013	worker25	document1663	-1	0
20004	x0013	worker25	document1664	-1	0
20004	x0013	worker25	document1665	-1	0
20004	x0013	worker25	document1666	-1	1
20004	x0014	worker101	document1667	-1	1
20004	x0014	worker101	document1668	-1	1
20004	x0014	worker101	document1669	-1	1
20004	x0014	worker101	document1670	-1	1
20004	x0014	worker102	document1667	-1	0
20004	x0014	worker102	document1668	-1	0
20004	x0014	worker102	document1669	-1	0
20004	x0014	worker102	document1670	-1	0
20004	x0014	worker121	document1667	-1	0
20004	x0014	worker121	document1668	-1	0
20004	x0014	worker121	document1669	-1	0
20004	x0014	worker121	document1670	-1	0
20004	x0014	worker126	document1667	-1	1
20004	x0014	worker126	document1668	-1	0
20004	x0014	worker126	document1669	-1	1
20004	x0014	worker126	document1670	-1	1
20004	x0014	worker7	document1667	-1	1
20004	x0014	worker7	document1668	-1	1
20004	x0014	worker7	document1669	-1	0
20004	x0014	worker7	document1670	-1	1
20004	x0015	worker101	document1671	-1	1
20004	x0015	worker101	document1672	-1	1
20004	x0015	worker101	document1673	-1	1
20004	x0015	worker101	document1674	-1	1
20004	x0015	worker101	document1675	1	1
20004	x0015	worker102	document1671	-1	0
20004	x0015	worker102	document1672	-1	0
20004	x0015	worker102	document1673	-1	0
20004	x0015	worker102	document1674	-1	0
20004	x0015	worker102	document1675	1	0
20004	x0015	worker103	document1671	-1	1
20004	x0015	worker103	document1672	-1	1
20004	x0015	worker103	document1673	-1	1
20004	x0015	worker103	document1674	-1	0
20004	x0015	worker103	document1675	1	1
20004	x0015	worker115	document1671	-1	1
20004	x0015	worker115	document1672	-1	1
20004	x0015	worker115	document1673	-1	1
20004	x0015	worker115	document1674	-1	1
20004	x0015	worker115	document1675	1	0
20004	x0015	worker126	document1671	-1	1
20004	x0015	worker126	document1672	-1	1
20004	x0015	worker126	document1673	-1	1
20004	x0015	worker126	document1674	-1	1
20004	x0015	worker126	document1675	1	1
20004	x0016	worker101	document1676	-1	1
20004	x0016	worker101	document1677	-1	1
20004	x0016	worker101	document1678	1	1
20004	x0016	worker101	document1679	-1	1
20004	x0016	worker101	document1680	-1	1
20004	x0016	worker102	document1676	-1	0
20004	x0016	worker102	document1677	-1	0
20004	x0016	worker102	document1678	1	0
20004	x0016	worker102	document1679	-1	0
20004	x0016	worker102	document1680	-1	0
20004	x0016	worker113	document1676	-1	1
20004	x0016	worker113	document1677	-1	0
20004	x0016	worker113	document1678	1	1
20004	x0016	worker113	document1679	-1	1
20004	x0016	worker121	document1676	-1	1
20004	x0016	worker121	document1677	-1	1
20004	x0016	worker121	document1678	1	0
20004	x0016	worker121	document1679	-1	1
20004	x0016	worker121	document1680	-1	0
20004	x0016	worker124	document1676	-1	1
20004	x0016	worker124	document1677	-1	1
20004	x0016	worker124	document1678	1	1
20004	x0016	worker124	document1680	-1	1
20004	x0017	worker102	document1681	1	0
20004	x0017	worker102	document1682	-1	0
20004	x0017	worker102	document1683	-1	0
20004	x0017	worker102	document1685	-1	0
20004	x0017	worker113	document1681	1	1
20004	x0017	worker113	document1682	-1	1
20004	x0017	worker113	document1683	-1	1
20004	x0017	worker113	document1684	-1	1
20004	x0017	worker121	document1681	1	0
20004	x0017	worker121	document1682	-1	0
20004	x0017	worker121	document1683	-1	0
20004	x0017	worker121	document1684	-1	1
20004	x0017	worker121	document1685	-1	0
20004	x0017	worker128	document1681	1	1
20004	x0017	worker128	document1682	-1	1
20004	x0017	worker128	document1683	-1	1
20004	x0017	worker128	document1684	-1	1
20004	x0017	worker128	document1685	-1	1
20004	x0017	worker32	document1681	1	0
20004	x0017	worker32	document1682	-1	1
20004	x0017	worker32	document1683	-1	1
20004	x0017	worker32	document1684	-1	0
20004	x0017	worker32	document1685	-1	1
20004	x0018	worker101	document1686	-1	1
20004	x0018	worker101	document1687	-1	1
20004	x0018	worker101	document1688	1	1
20004	x0018	worker101	document1689	-1	1
20004	x0018	worker101	document1690	-1	1
20004	x0018	worker113	document1686	-1	1
20004	x0018	worker113	document1687	-1	1
20004	x0018	worker126	document1686	-1	1
20004	x0018	worker126	document1687	-1	1
20004	x0018	worker126	document1688	1	1
20004	x0018	worker126	document1689	-1	1
20004	x0018	worker126	document1690	-1	1
20004	x0018	worker32	document1686	-1	0
20004	x0018	worker32	document1687	-1	0
20004	x0018	worker32	document1688	1	0
20004	x0018	worker32	document1689	-1	0
20004	x0018	worker32	document1690	-1	0
20004	x0018	worker4	document1686	-1	1
20004	x0018	worker4	document1687	-1	1
20004	x0018	worker4	document1688	1	1
20004	x0018	worker4	document1689	-1	1
20004	x0018	worker4	document1690	-1	1
20004	x0019	worker100	document1692	-1	1
20004	x0019	worker100	document1693	-1	1
20004	x0019	worker100	document1694	-1	1
20004	x0019	worker101	document1691	-1	1
20004	x0019	worker101	document1692	-1	1
20004	x0019	worker101	document1693	-1	1
20004	x0019	worker101	document1694	-1	1
20004	x0019	worker102	document1691	-1	0
20004	x0019	worker102	document1692	-1	0
20004	x0019	worker102	document1693	-1	0
20004	x0019	worker102	document1694	-1	0
20004	x0019	worker113	document1691	-1	1
20004	x0019	worker113	document1692	-1	1
20004	x0019	worker113	document1693	-1	0
20004	x0019	worker113	document1694	-1	1
20004	x0019	worker124	document1691	-1	1
20004	x0019	worker124	document1692	-1	1
20004	x0019	worker124	document1693	-1	1
20004	x0019	worker129	document1692	-1	1
20004	x0019	worker129	document1693	-1	1
20004	x0019	worker129	document1694	-1	0
20004	x0020	worker101	document1695	-1	1
20004	x0020	worker101	document1696	-1	1
20004	x0020	worker101	document1697	-1	1
20004	x0020	worker101	document1698	-1	1
20004	x0020	worker102	document1695	-1	0
20004	x0020	worker102	document1696	-1	0
20004	x0020	worker102	document1697	-1	0
20004	x0020	worker102	document1698	-1	0
20004	x0020	worker118	document1695	-1	1
20004	x0020	worker118	document1696	-1	1
20004	x0020	worker118	document1697	-1	1
20004	x0020	worker118	document1698	-1	0
20004	x0020	worker130	document1695	-1	0
20004	x0020	worker130	document1696	-1	0
20004	x0020	worker130	document1697	-1	0
20004	x0020	worker131	document1695	-1	1
20004	x0020	worker131	document1696	-1	0
20004	x0020	worker131	document1697	-1	1
20004	x0020	worker131	document1698	-1	1
20004	x0021	worker101	document1699	-1	1
20004	x0021	worker101	document1700	-1	1
20004	x0021	worker101	document1701	-1	1
20004	x0021	worker101	document1702	-1	1
20004	x0021	worker101	document1703	-1	1
20004	x0021	worker102	document1699	-1	0
20004	x0021	worker102	document1700	-1	0
20004	x0021	worker102	document1701	-1	0
20004	x0021	worker102	document1702	-1	0
20004	x0021	worker102	document1703	-1	0
20004	x0021	worker113	document1699	-1	1
20004	x0021	worker113	document1700	-1	0
20004	x0021	worker113	document1701	-1	1
20004	x0021	worker113	document1702	-1	1
20004	x0021	worker118	document1699	-1	1
20004	x0021	worker118	document1700	-1	0
20004	x0021	worker118	document1701	-1	1
20004	x0021	worker118	document1702	-1	1
20004	x0021	worker118	document1703	-1	1
20004	x0021	worker132	document1699	-1	1
20004	x0021	worker132	document1700	-1	1
20004	x0021	worker132	document1701	-1	1
20004	x0021	worker132	document1702	-1	1
20004	x0021	worker132	document1703	-1	1
20004	x0022	worker101	document1704	-1	1
20004	x0022	worker101	document1705	-1	1
20004	x0022	worker101	document1706	-1	1
20004	x0022	worker101	document1707	-1	1
20004	x0022	worker101	document1708	-1	1
20004	x0022	worker102	document1704	-1	0
20004	x0022	worker102	document1705	-1	0
20004	x0022	worker102	document1706	-1	0
20004	x0022	worker102	document1707	-1	0
20004	x0022	worker102	document1708	-1	0
20004	x0022	worker105	document1704	-1	1
20004	x0022	worker105	document1705	-1	1
20004	x0022	worker105	document1706	-1	1
20004	x0022	worker105	document1707	-1	1
20004	x0022	worker106	document1704	-1	1
20004	x0022	worker106	document1705	-1	0
20004	x0022	worker106	document1706	-1	1
20004	x0022	worker106	document1707	-1	0
20004	x0022	worker106	document1708	-1	1
20004	x0022	worker108	document1704	-1	1
20004	x0022	worker108	document1705	-1	1
20004	x0022	worker108	document1706	-1	1
20004	x0022	worker108	document1707	-1	1
20004	x0022	worker108	document1708	-1	1
20004	x0022	worker133	document1704	-1	1
20004	x0022	worker133	document1705	-1	1
20004	x0022	worker133	document1706	-1	1
20004	x0022	worker133	document1707	-1	1
20004	x0022	worker133	document1708	-1	1
20004	x0023	worker100	document1709	-1	0
20004	x0023	worker100	document1710	-1	1
20004	x0023	worker100	document1711	-1	0
20004	x0023	worker100	document1712	-1	1
20004	x0023	worker100	document1713	-1	0
20004	x0023	worker101	document1709	-1	1
20004	x0023	worker101	document1710	-1	1
20004	x0023	worker101	document1711	-1	1
20004	x0023	worker101	document1712	-1	1
20004	x0023	worker101	document1713	-1	1
20004	x0023	worker102	document1709	-1	0
20004	x0023	worker102	document1710	-1	0
20004	x0023	worker102	document1711	-1	0
20004	x0023	worker102	document1712	-1	0
20004	x0023	worker102	document1713	-1	0
20004	x0023	worker105	document1709	-1	1
20004	x0023	worker105	document1710	-1	1
20004	x0023	worker105	document1711	-1	1
20004	x0023	worker105	document1712	-1	1
20004	x0023	worker134	document1709	-1	1
20004	x0023	worker134	document1710	-1	1
20004	x0023	worker134	document1711	-1	1
20004	x0023	worker134	document1712	-1	1
20004	x0023	worker135	document1709	-1	1
20004	x0023	worker135	document1710	-1	1
20004	x0023	worker135	document1711	-1	1
20004	x0023	worker135	document1712	-1	1
20004	x0023	worker135	document1713	-1	1
20004	x0024	worker100	document1714	-1	1
20004	x0024	worker100	document1715	-1	0
20004	x0024	worker100	document1716	-1	1
20004	x0024	worker100	document1717	-1	1
20004	x0024	worker100	document1718	-1	1
20004	x0024	worker101	document1714	-1	1
20004	x0024	worker101	document1715	-1	1
20004	x0024	worker101	document1716	-1	1
20004	x0024	worker101	document1717	-1	1
20004	x0024	worker101	document1718	-1	1
20004	x0024	worker102	document1714	-1	0
20004	x0024	worker102	document1715	-1	0
20004	x0024	worker102	document1716	-1	0
20004	x0024	worker102	document1717	-1	0
20004	x0024	worker102	document1718	-1	0
20004	x0024	worker115	document1714	-1	0
20004	x0024	worker115	document1715	-1	0
20004	x0024	worker115	document1716	-1	1
20004	x0024	worker115	document1717	-1	1
20004	x0024	worker115	document1718	-1	1
20004	x0024	worker116	document1714	-1	1
20004	x0024	worker116	document1715	-1	1
20004	x0024	worker116	document1716	-1	1
20004	x0024	worker116	document1717	-1	1
20004	x0024	worker116	document1718	-1	1
20004	x0024	worker136	document1714	-1	1
20004	x0024	worker136	document1715	-1	0
20004	x0024	worker136	document1716	-1	1
20004	x0024	worker136	document1717	-1	1
20004	x0024	worker136	document1718	-1	1
20004	x0025	worker102	document1719	1	0
20004	x0025	worker102	document1720	-1	0
20004	x0025	worker102	document1721	-1	0
20004	x0025	worker102	document1722	-1	0
20004	x0025	worker102	document1723	-1	0
20004	x0025	worker106	document1719	1	1
20004	x0025	worker106	document1720	-1	1
20004	x0025	worker106	document1721	-1	1
20004	x0025	worker106	document1722	-1	1
20004	x0025	worker106	document1723	-1	1
20004	x0025	worker113	document1719	1	1
20004	x0025	worker113	document1720	-1	0
20004	x0025	worker113	document1721	-1	1
20004	x0025	worker113	document1722	-1	0
20004	x0025	worker113	document1723	-1	1
20004	x0025	worker115	document1719	1	1
20004	x0025	worker115	document1720	-1	0
20004	x0025	worker115	document1721	-1	1
20004	x0025	worker115	document1722	-1	0
20004	x0025	worker115	document1723	-1	1
20004	x0025	worker122	document1719	1	1
20004	x0025	worker122	document1720	-1	1
20004	x0025	worker122	document1721	-1	0
20004	x0025	worker122	document1722	-1	1
20004	x0025	worker122	document1723	-1	1
20004	x0026	worker102	document1724	-1	0
20004	x0026	worker102	document1725	-1	0
20004	x0026	worker102	document1726	-1	0
20004	x0026	worker102	document1727	1	0
20004	x0026	worker102	document1728	-1	0
20004	x0026	worker105	document1724	-1	1
20004	x0026	worker105	document1725	-1	1
20004	x0026	worker105	document1727	1	1
20004	x0026	worker105	document1728	-1	1
20004	x0026	worker110	document1724	-1	1
20004	x0026	worker110	document1725	-1	1
20004	x0026	worker110	document1726	-1	1
20004	x0026	worker110	document1727	1	1
20004	x0026	worker110	document1728	-1	1
20004	x0026	worker113	document1724	-1	1
20004	x0026	worker113	document1725	-1	1
20004	x0026	worker113	document1726	-1	1
20004	x0026	worker121	document1724	-1	0
20004	x0026	worker121	document1725	-1	0
20004	x0026	worker121	document1726	-1	0
20004	x0026	worker121	document1727	1	0
20004	x0026	worker121	document1728	-1	0
20004	x0026	worker25	document1724	-1	1
20004	x0026	worker25	document1725	-1	1
20004	x0026	worker25	document1726	-1	0
20004	x0026	worker25	document1727	1	1
20004	x0026	worker25	document1728	-1	1
20004	x0027	worker101	document1729	-1	1
20004	x0027	worker101	document1730	-1	1
20004	x0027	worker101	document1731	1	1
20004	x0027	worker101	document1732	-1	1
20004	x0027	worker101	document1733	-1	1
20004	x0027	worker102	document1729	-1	0
20004	x0027	worker102	document1730	-1	0
20004	x0027	worker102	document1731	1	0
20004	x0027	worker102	document1732	-1	0
20004	x0027	worker102	document1733	-1	0
20004	x0027	worker104	document1729	-1	0
20004	x0027	worker104	document1730	-1	0
20004	x0027	worker104	document1731	1	0
20004	x0027	worker104	document1732	-1	0
20004	x0027	worker104	document1733	-1	1
20004	x0027	worker113	document1730	-1	1
20004	x0027	worker113	document1731	1	1
20004	x0027	worker113	document1732	-1	0
20004	x0027	worker113	document1733	-1	1
20004	x0027	worker4	document1729	-1	0
20004	x0027	worker4	document1730	-1	1
20004	x0027	worker4	document1731	1	1
20004	x0027	worker4	document1732	-1	1
20004	x0027	worker4	document1733	-1	1
20004	x0028	worker100	document1734	1	1
20004	x0028	worker102	document1734	1	0
20004	x0028	worker102	document1735	-1	0
20004	x0028	worker106	document1734	1	1
20004	x0028	worker106	document1735	-1	0
